College Code,College Name,Department Code,Department Name,Course Number,Course Name (AR),Course Name (EN)
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330117,تاريخ الجمهوريه الرومانيه,HIST.OF ROMAN REPUBLIC
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330130,مقدمه في علم الآثار,
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330131,آثار الشرق الادنى القديم,ANCIENT NEAR EASTERN ARCHAEOLOGY
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330133,آثار الكويت و الخليج العربي قبل الاسلام,ARCH OF KUWAIT & ARABIAN GULF AREA IN ANCIENT ERA
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330134,آثار شبه جزيره العرب قبل الاسلام,ANCIENT ARCHAWOLOGY OF ARABIAN PENINSULA
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330212,العصر الهيلنستي,THE HELLENISTIC AGE.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330213,التاريخ الروماني,ROMAN HISTORY
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330214,تاريخ الدوله البيزنطيه,THE BYZANTINE STATE.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330215,تاريخ اوروبا في عصور وسطى,MEDIEVAL HISTORY OF EUROPE.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330217,تاريخ المغرب الاسلامي,HISTORY OF ISLAMIC MAGHRIB
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330219,تاريخ الغرب الاسلامى,ISLAMIC WESTERN REGIONS.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330220,تاريخ صدر الاسلام,HIST.OF BEGINNING OF ISLAM
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330221,مدخل الى علم الاثار,INTROD.TO ARCHAEOLOGY
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330223,موضوع خاص فى التاريخ القديم,SPECIAL TOP.IN ANCIENT HIST.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330230,آثار يونانيه رومانيه,GREECE - ROMAN ARCHAEOLOGY
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330232,آثار الجزيره و الخليج في العصرين الاسلامي و الحديث,ARCH OF ARABIAN PENINSULA & GULF ISLAMIC & MODERN PERIOD
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330234,آثار و فنون بيزنطيه,BYZANTINE ARCHAEOLOGY  & ARTS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330274,تاريخ الخليج و الجزيره فى العصور الاسلامية,GULF&ARAB.PEN.IN ISL. AGE
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330315,موضوع خاص فى التاريخ الاسلامى,SPECIAL TOPIC ISLMIC HISTORY
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330330,حفائر اثريه,ARCHAEOLOGICAL EXCAVATION
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330332,متاحف,MUSEOLOGY
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330333,طرق البحث التاريخى,METH.OF HISTORICAL RESEARCH
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330334,تاريخ الفنون القديمه,HIDTORY OF ANCIENT ARTS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330335,العماره الاسلاميه,ISLAMIC ARCHITECTURE
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330336,الفنون و الزخرفه الاسلاميه,ISLAMIC ARTS & DECORATION
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330342,تاريخ الدوله الامويه,THE UMAYYADS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330343,تاريخ  الدولة العباسية,THE ABBASID STATE
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330351,تاريخ الاندلس,HISTORY OF AL-ANDALUS.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330353,الدول المستقله فى العصر العباسى,INDEP.STATE IN ABBAS.AGE
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330356,الدولة الفاطمية,THE FATIMIDS DYNASTY.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330358,تاريخ الحروب الصليبيه,HISTORY OF CRUSADE  WARS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330362,الدولة العثمانية,THE OTTOMAN STATE.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330363,تاريخ اوروبا الحديث,HISTORY OF MODERN EUROPE
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330365,تاريخ المغرب العربى حديث,HIST.OF MOD.ARAB.MAGHRIB
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330366,الجزيرة  العربيه في العصرالحديث,ARAB.PENIN. IN MODERN AGE
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330367,تاريخ افريقيا الحديث و المعاصر,MODERN AND CONTEMPORARY HISTORY OF AFRICA
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330368,تاريخ المشرق العربى الحديث,MOD.HIST.OF ARABIC REGIONS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330369,العصر السالجوقى,SELJUK PERIOD
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330370,تاريخ علاقات عربية أفريقيه,HIST.OF AFR./ARAB.RELATIONS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330372,تاريخ الاستعمار,HISTORY OF COLONIALISM
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330377,تاريخ الزنكيين و الأيوبيين,HISTORY OF ZENKYS AND AYYUBIDS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330378,الكتابات والنقوش العربية المبكرة,EARLY ARABIC WRITING AND INSCRIPTIONS BEFORE AND AFTER ISLAM
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330380,تاريخ المماليك,HISTORY OF THE MAMLUKS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330381,تاريخ المغول,HISTORY OF MONGOLS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330385,تاريخ الهند وشرق أسيا الحديث,HIST.OF MODERN INDIA&EAST ASIA
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330386,عصر النهضه الاوربيه,HIST.OF EUR. IN RENAISS. AGE
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330389,تاريخ الخليج العربى الحديث والمعاصر,MOD.&CONT.HIST.OF ARAB.GULF
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330391,تاريخ العلاقات العربيه الايرانيه فى العصرالحديث,IRANIAN&ARABIAN RELATIONSHIPS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330392,موضوع خاص في العلاقات الخارجية في التاريخ الحديث والمعاصر,Special topic in foreign relations in modern and contemporary history
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330411,قضايا في تاريخ الكويت الحديث والمعاصر,Topics and issues in kuwait history
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330421,تاريخ أوربا المعاصر,CONTEMP.HIST.OF EUROPE
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330422,تاريخ المرأة,WOMEN'S HISTORY
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330424,تاريخ امريكا الحديث و المعاصر,MODERN AND CONTEMPORARY HISTORY OF AMERICA
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330425,تاريخ روسيا الحديث والمعاصر,MODERN AND CONTEMPORARY HISTORY OF RUSSIA
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330426,تاريخ ايران الحديث و المعاصر,MODERN AND CONTEMPORARY HISTORY OF IRAN
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330430,ترميم و صيانه الآثار,RESTORATIONS & MAINTENANCE OF ARCH MONUMENTS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330431,الحاسوب و علم الآثار,COMUTING & ARCHAEOLOGY
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330432,لغات قديمه و نصوص,ANCIENT LANGUAGES & TEXTS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330437,الفن و العماره في الغرب الاسلامي,ART & ARCHITECTURE IN WESTERN ISLAMIC WORLD
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330443,الاثار الهلينستنية والرومانيه فى الخليج العربى,
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330451,حضارة شرق ادنى قديم,ANCIENT NEAR-E.CIVILIZATION
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330452,حضارة يونانيةورومانية,GRAECO-ROMAN CIVILIZ.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330454,أنتشاراسلام فى أسياوأفريق,ISLAM IN ASIA & AFRICA.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330456,تاريخ العرب المعاصر,CONTEMP. HIST.OF THE ARABS
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330458,تاريخ المغرب العربى المعاصر,CONT.HIST.OF ARAB MAGHRIB
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330459,قضايا عربية معاصرة,MODERN&CONT.ARABIC ISSUE
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330475,حضاره اوربا فى العصور الوسطى,CIVIL.OF EUROPE IN MID.AGES.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330476,موضوع خاص  فى عصوروسطى,TOPIC IN HIS.OF MID.AGES
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330480,التاريخ الاقتصادى والاجتماعى فى العالم الاسلامى,ECON.HIST.IN ISLAM.WORLD
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330481,التاريخ الثقافي في العالم الإسلامي,CULTURAL HISTORY OF THE ISLAMIC WORLD
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330485,تاريخ المشرق العربى المعاصر,CON.HIST.OF ARAB EAST.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330491,موضوع خاص فى تاريخ  الحديث والمعاصر,SPECIAL TOP.IN MOD.HIST.
3,Arts,330,History and Archaeology-Undergraduate / History-Graduate,330499,مشروع بحث تخرج,SENIOR RESEARCH PROJECT
3,Arts,360,Philosophy-Undergraduate/Graduate,360101,فلسفة العلوم,PHILOSOPHY OF SCIENCE.
3,Arts,360,Philosophy-Undergraduate/Graduate,360102,مدخل المنطق,INTRODUCTION TO LOGIC.
3,Arts,360,Philosophy-Undergraduate/Graduate,360103,مبادىءالفلسفة,PRINCIPLES OF PHILOSOPHY
3,Arts,360,Philosophy-Undergraduate/Graduate,360105,التفكير النقدى,CRITICAL THINKING
3,Arts,360,Philosophy-Undergraduate/Graduate,360107,فلسفة يونانية,GREEK PHILOSOPHY.
3,Arts,360,Philosophy-Undergraduate/Graduate,360108,الاخلاق و المجتمع الحديث,ETHICS & MODERN SOCIETY
3,Arts,360,Philosophy-Undergraduate/Graduate,360109,تفكير علمي عند العرب,ARABIAN SCIEN.THOUGHT
3,Arts,360,Philosophy-Undergraduate/Graduate,360110,الفلسفات الشرقيه,EASTERN PHILOSOPHY
3,Arts,360,Philosophy-Undergraduate/Graduate,360111,الفلسفة اليونانيه,PRIN.OF GREEK PHILOSOPHY
3,Arts,360,Philosophy-Undergraduate/Graduate,360119,العولمه و حوار الثقافات,GLOBALIZATION & CULTURAL DIALOGUE
3,Arts,360,Philosophy-Undergraduate/Graduate,360207,علم الكلام,MOSLEM THEOLOGY.
3,Arts,360,Philosophy-Undergraduate/Graduate,360210,أساسيات كتابة البحث الأكاديمي,PRIN.OF ACADEMIC WRITING
3,Arts,360,Philosophy-Undergraduate/Graduate,360211,مناهج البحث,METHODOLOGY OF SCIENCES.
3,Arts,360,Philosophy-Undergraduate/Graduate,360213,فلاسفة يونانيون,GREEK PHILOSOPHERS
3,Arts,360,Philosophy-Undergraduate/Graduate,360214,تاريخ العلوم,HISTORY OF SCIENCE
3,Arts,360,Philosophy-Undergraduate/Graduate,360221,فلسفة العصور الوسطى,MEDIEVAL PHILOSOPHY.
3,Arts,360,Philosophy-Undergraduate/Graduate,360222,اتجاهات فلسفية حديثة,TRENDS IN MOD.PHILOSOPHY
3,Arts,360,Philosophy-Undergraduate/Graduate,360226,الفلسفة الاسلامية,ISLAMIC PHILOSOPHY.
3,Arts,360,Philosophy-Undergraduate/Graduate,360227,فلسفة الاخلاق,MORAL PHILOSOPHY(ETHICS)
3,Arts,360,Philosophy-Undergraduate/Graduate,360228,مصطلحات فلسفية,PHILOSOPHICAL TERMINOLOGY
3,Arts,360,Philosophy-Undergraduate/Graduate,360233,فلسفه التكنولوجيا,PHILOSOPHY OF TECHNOLOGY
3,Arts,360,Philosophy-Undergraduate/Graduate,360266,الفلسفه الاسلاميه,ISLAMIC PHILOSOPHY    
3,Arts,360,Philosophy-Undergraduate/Graduate,360302,المنطق الرمزى,MATHEMATICAL LOGIC
3,Arts,360,Philosophy-Undergraduate/Graduate,360303,فلسفة حديثة,MODERN PHILOSOPHY.
3,Arts,360,Philosophy-Undergraduate/Graduate,360305,فلاسفة الاسلام,ISLAMIC PHILOSOPHY
3,Arts,360,Philosophy-Undergraduate/Graduate,360307,اتجاهات الفلسفة الحديثه,TRENDS IN MOD. PHILOSOPHY
3,Arts,360,Philosophy-Undergraduate/Graduate,360311,فلسفة سياسيه,POLITICAL PHILOSOPHY.
3,Arts,360,Philosophy-Undergraduate/Graduate,360312,فلسفة الجمال والفن,AESTHETICS&PHIL. OF ART.
3,Arts,360,Philosophy-Undergraduate/Graduate,360313,فلاسفة محدثون,MODERN PHILOSOPHERS
3,Arts,360,Philosophy-Undergraduate/Graduate,360315,اخلاق المهنه,PROFESSIONAL ETHICS
3,Arts,360,Philosophy-Undergraduate/Graduate,360320,الانثروبولوجيا الفلسفيه,ANTHROPOLOGICAL PHILOSOPHY
3,Arts,360,Philosophy-Undergraduate/Graduate,360332,فلسفه الحوارــ نماذج اسلاميه,PHIL.OF DIALOGUE: ISL.MOD.
3,Arts,360,Philosophy-Undergraduate/Graduate,360342,النظريات السياسية والاخلاقية لفلاسفة الاسلام,POLIT.&ETH.THEO.OF ISL.PHIL.
3,Arts,360,Philosophy-Undergraduate/Graduate,360393,تصوف اسلامي,ISLAMIC MYSTICISM.
3,Arts,360,Philosophy-Undergraduate/Graduate,360397,نظريه المعرفه,EPISTEMOLOGY.
3,Arts,360,Philosophy-Undergraduate/Graduate,360401,فلسفة معاصرة,CONTEMPORARY PHILOSOPHY.
3,Arts,360,Philosophy-Undergraduate/Graduate,360402,مشكلات فلسفيه,PROBLEMS OF PHILOSOPHY.
3,Arts,360,Philosophy-Undergraduate/Graduate,360410,قضايا فلسفية معاصره,CONT.PHILOSOPHICAL ISSUES
3,Arts,360,Philosophy-Undergraduate/Graduate,360411,الفكر العربي المعاصر,CONTEMP. ARABIC THOUGHT
3,Arts,360,Philosophy-Undergraduate/Graduate,360412,فلسفة التاريخ,PHILOSOPHY OF HISTORY.
3,Arts,360,Philosophy-Undergraduate/Graduate,360413,فلاسفة معاصرون,CONT. PHILOSOPHERS
3,Arts,360,Philosophy-Undergraduate/Graduate,360415,فلسفة العلوم الأجتماعية,PHIL. OF SOCIAL SCIENCE
3,Arts,360,Philosophy-Undergraduate/Graduate,360429,فلسفة اللغة,PHILOSOPHY OF LANGUAGE.
3,Arts,360,Philosophy-Undergraduate/Graduate,360490,فلسفه القانون,PHILOSOPHY OF LAW
3,Arts,360,Philosophy-Undergraduate/Graduate,360491,فلسفة الذهن,PHILOSOPHY OF MIND
3,Arts,360,Philosophy-Undergraduate/Graduate,360492,بحث تخرج,GRADUATION SEMINAR
